row,face_column,numerator,denominator,exact_value,floating_value
37,17,0,1,0,0.0
37,18,0,1,0,0.0
37,19,0,1,0,0.0
37,20,0,1,0,0.0
37,21,0,1,0,0.0
37,22,0,1,0,0.0
37,23,0,1,0,0.0
37,24,0,1,0,0.0
37,25,0,1,0,0.0
37,26,0,1,0,0.0
37,27,0,1,0,0.0
37,28,0,1,0,0.0
37,29,0,1,0,0.0
37,30,1,1,1,1.0
37,31,0,1,0,0.0
37,32,0,1,0,0.0
37,33,0,1,0,0.0
37,34,0,1,0,0.0
37,35,0,1,0,0.0
37,36,0,1,0,0.0
37,37,0,1,0,0.0
37,38,0,1,0,0.0
37,39,0,1,0,0.0
37,40,0,1,0,0.0
37,41,0,1,0,0.0
37,42,0,1,0,0.0
37,43,0,1,0,0.0
37,44,0,1,0,0.0
37,45,0,1,0,0.0
38,0,0,1,0,0.0
38,1,0,1,0,0.0
38,2,0,1,0,0.0
38,3,0,1,0,0.0
38,4,0,1,0,0.0
38,5,0,1,0,0.0
38,6,0,1,0,0.0
38,7,0,1,0,0.0
38,8,0,1,0,0.0
38,9,0,1,0,0.0
38,10,0,1,0,0.0
38,11,0,1,0,0.0
38,12,0,1,0,0.0
38,13,0,1,0,0.0
38,14,0,1,0,0.0
38,15,0,1,0,0.0
38,16,0,1,0,0.0
38,17,0,1,0,0.0
38,18,0,1,0,0.0
38,19,0,1,0,0.0
38,20,0,1,0,0.0
38,21,0,1,0,0.0
38,22,0,1,0,0.0
38,23,0,1,0,0.0
38,24,0,1,0,0.0
38,25,0,1,0,0.0
38,26,0,1,0,0.0
38,27,0,1,0,0.0
38,28,0,1,0,0.0
38,29,0,1,0,0.0
38,30,0,1,0,0.0
38,31,1,1,1,1.0
38,32,0,1,0,0.0
38,33,0,1,0,0.0
38,34,0,1,0,0.0
38,35,0,1,0,0.0
38,36,0,1,0,0.0
38,37,0,1,0,0.0
38,38,0,1,0,0.0
38,39,0,1,0,0.0
38,40,0,1,0,0.0
38,41,0,1,0,0.0
38,42,0,1,0,0.0
38,43,0,1,0,0.0
38,44,0,1,0,0.0
38,45,0,1,0,0.0
39,0,0,1,0,0.0
39,1,0,1,0,0.0
39,2,0,1,0,0.0
39,3,0,1,0,0.0
39,4,0,1,0,0.0
39,5,0,1,0,0.0
39,6,0,1,0,0.0
39,7,0,1,0,0.0
39,8,0,1,0,0.0
39,9,0,1,0,0.0
39,10,0,1,0,0.0
39,11,0,1,0,0.0
39,12,0,1,0,0.0
39,13,0,1,0,0.0
39,14,0,1,0,0.0
39,15,0,1,0,0.0
39,16,0,1,0,0.0
39,17,0,1,0,0.0
39,18,0,1,0,0.0
39,19,0,1,0,0.0
39,20,0,1,0,0.0
39,21,0,1,0,0.0
39,22,0,1,0,0.0
39,23,0,1,0,0.0
39,24,0,1,0,0.0
39,25,0,1,0,0.0
39,26,0,1,0,0.0
39,27,0,1,0,0.0
39,28,0,1,0,0.0
39,29,0,1,0,0.0
39,30,0,1,0,0.0
39,31,0,1,0,0.0
39,32,1,1,1,1.0
39,33,0,1,0,0.0
39,34,0,1,0,0.0
39,35,0,1,0,0.0
39,36,0,1,0,0.0
39,37,0,1,0,0.0
39,38,0,1,0,0.0
39,39,0,1,0,0.0
39,40,0,1,0,0.0
39,41,0,1,0,0.0
39,42,0,1,0,0.0
39,43,0,1,0,0.0
39,44,0,1,0,0.0
39,45,0,1,0,0.0
40,0,0,1,0,0.0
40,1,0,1,0,0.0
40,2,0,1,0,0.0
40,3,0,1,0,0.0
40,4,0,1,0,0.0
40,5,0,1,0,0.0
40,6,0,1,0,0.0
40,7,0,1,0,0.0
40,8,0,1,0,0.0
40,9,0,1,0,0.0
40,10,0,1,0,0.0
40,11,0,1,0,0.0
40,12,0,1,0,0.0
40,13,0,1,0,0.0
40,14,0,1,0,0.0
40,15,0,1,0,0.0
40,16,0,1,0,0.0
40,17,0,1,0,0.0
40,18,0,1,0,0.0
40,19,0,1,0,0.0
40,20,0,1,0,0.0
40,21,0,1,0,0.0
40,22,0,1,0,0.0
40,23,0,1,0,0.0
40,24,0,1,0,0.0
40,25,0,1,0,0.0
40,26,0,1,0,0.0
40,27,0,1,0,0.0
40,28,0,1,0,0.0
40,29,0,1,0,0.0
40,30,0,1,0,0.0
40,31,0,1,0,0.0
40,32,0,1,0,0.0
40,33,1,1,1,1.0
40,34,0,1,0,0.0
40,35,0,1,0,0.0
40,36,0,1,0,0.0
40,37,0,1,0,0.0
40,38,0,1,0,0.0
40,39,0,1,0,0.0
40,40,0,1,0,0.0
40,41,0,1,0,0.0
40,42,0,1,0,0.0
40,43,0,1,0,0.0
40,44,0,1,0,0.0
40,45,0,1,0,0.0
41,0,0,1,0,0.0
41,1,0,1,0,0.0
41,2,0,1,0,0.0
41,3,0,1,0,0.0
41,4,0,1,0,0.0
41,5,0,1,0,0.0
41,6,0,1,0,0.0
41,7,0,1,0,0.0
41,8,0,1,0,0.0
41,9,0,1,0,0.0
41,10,0,1,0,0.0
41,11,0,1,0,0.0
41,12,0,1,0,0.0
41,13,0,1,0,0.0
41,14,0,1,0,0.0
41,15,0,1,0,0.0
41,16,0,1,0,0.0
41,17,0,1,0,0.0
41,18,0,1,0,0.0
41,19,0,1,0,0.0
41,20,0,1,0,0.0
41,21,0,1,0,0.0
41,22,0,1,0,0.0
41,23,0,1,0,0.0
41,24,0,1,0,0.0
41,25,0,1,0,0.0
41,26,0,1,0,0.0
41,27,0,1,0,0.0
41,28,0,1,0,0.0
41,29,0,1,0,0.0
41,30,0,1,0,0.0
41,31,0,1,0,0.0
41,32,0,1,0,0.0
41,33,0,1,0,0.0
41,34,1,1,1,1.0
41,35,0,1,0,0.0
41,36,0,1,0,0.0
41,37,0,1,0,0.0
41,38,0,1,0,0.0
41,39,0,1,0,0.0
41,40,0,1,0,0.0
41,41,0,1,0,0.0
41,42,0,1,0,0.0
41,43,0,1,0,0.0
41,44,0,1,0,0.0
41,45,0,1,0,0.0
42,0,0,1,0,0.0
42,1,0,1,0,0.0
42,2,0,1,0,0.0
42,3,0,1,0,0.0
42,4,0,1,0,0.0
42,5,0,1,0,0.0
42,6,0,1,0,0.0
42,7,0,1,0,0.0
42,8,0,1,0,0.0
42,9,0,1,0,0.0
42,10,0,1,0,0.0
42,11,0,1,0,0.0
42,12,0,1,0,0.0
42,13,0,1,0,0.0
42,14,0,1,0,0.0
42,15,0,1,0,0.0
42,16,0,1,0,0.0
42,17,0,1,0,0.0
42,18,0,1,0,0.0
42,19,0,1,0,0.0
42,20,0,1,0,0.0
42,21,0,1,0,0.0
42,22,0,1,0,0.0
42,23,0,1,0,0.0
42,24,0,1,0,0.0
42,25,0,1,0,0.0
42,26,0,1,0,0.0
42,27,0,1,0,0.0
42,28,0,1,0,0.0
42,29,0,1,0,0.0
42,30,0,1,0,0.0
42,31,0,1,0,0.0
42,32,0,1,0,0.0
42,33,0,1,0,0.0
42,34,0,1,0,0.0
42,35,1,1,1,1.0
42,36,0,1,0,0.0
42,37,0,1,0,0.0
42,38,0,1,0,0.0
42,39,0,1,0,0.0
42,40,0,1,0,0.0
42,41,0,1,0,0.0
42,42,0,1,0,0.0
42,43,0,1,0,0.0
42,44,0,1,0,0.0
42,45,0,1,0,0.0
43,0,0,1,0,0.0
43,1,0,1,0,0.0
43,2,0,1,0,0.0
43,3,0,1,0,0.0
43,4,0,1,0,0.0
43,5,0,1,0,0.0
43,6,0,1,0,0.0
43,7,0,1,0,0.0
43,8,0,1,0,0.0
43,9,0,1,0,0.0
43,10,0,1,0,0.0
43,11,0,1,0,0.0
43,12,0,1,0,0.0
43,13,0,1,0,0.0
43,14,0,1,0,0.0
43,15,0,1,0,0.0
43,16,0,1,0,0.0
43,17,0,1,0,0.0
43,18,0,1,0,0.0
43,19,0,1,0,0.0
43,20,0,1,0,0.0
43,21,0,1,0,0.0
43,22,0,1,0,0.0
43,23,0,1,0,0.0
43,24,0,1,0,0.0
43,25,0,1,0,0.0
43,26,0,1,0,0.0
43,27,0,1,0,0.0
43,28,0,1,0,0.0
43,29,0,1,0,0.0
43,30,0,1,0,0.0
43,31,0,1,0,0.0
43,32,0,1,0,0.0
43,33,0,1,0,0.0
43,34,0,1,0,0.0
43,35,0,1,0,0.0
43,36,1,1,1,1.0
43,37,0,1,0,0.0
43,38,0,1,0,0.0
43,39,0,1,0,0.0
43,40,0,1,0,0.0
43,41,0,1,0,0.0
43,42,0,1,0,0.0
43,43,0,1,0,0.0
43,44,0,1,0,0.0
43,45,0,1,0,0.0
44,0,0,1,0,0.0
44,1,0,1,0,0.0
44,2,0,1,0,0.0
44,3,0,1,0,0.0
44,4,0,1,0,0.0
44,5,0,1,0,0.0
44,6,0,1,0,0.0
44,7,0,1,0,0.0
44,8,0,1,0,0.0
44,9,0,1,0,0.0
44,10,0,1,0,0.0
44,11,0,1,0,0.0
44,12,0,1,0,0.0
44,13,0,1,0,0.0
44,14,0,1,0,0.0
44,15,0,1,0,0.0
44,16,0,1,0,0.0
44,17,0,1,0,0.0
44,18,0,1,0,0.0
44,19,0,1,0,0.0
44,20,0,1,0,0.0
44,21,0,1,0,0.0
44,22,0,1,0,0.0
44,23,0,1,0,0.0
44,24,0,1,0,0.0
44,25,0,1,0,0.0
44,26,0,1,0,0.0
44,27,0,1,0,0.0
44,28,0,1,0,0.0
44,29,0,1,0,0.0
44,30,0,1,0,0.0
44,31,0,1,0,0.0
44,32,0,1,0,0.0
44,33,0,1,0,0.0
44,34,0,1,0,0.0
44,35,0,1,0,0.0
44,36,0,1,0,0.0
44,37,1,1,1,1.0
44,38,0,1,0,0.0
44,39,0,1,0,0.0
44,40,0,1,0,0.0
44,41,0,1,0,0.0
44,42,0,1,0,0.0
44,43,0,1,0,0.0
44,44,0,1,0,0.0
44,45,0,1,0,0.0
45,0,0,1,0,0.0
45,1,0,1,0,0.0
45,2,0,1,0,0.0
45,3,0,1,0,0.0
45,4,0,1,0,0.0
45,5,0,1,0,0.0
45,6,0,1,0,0.0
45,7,0,1,0,0.0
45,8,0,1,0,0.0
45,9,0,1,0,0.0
45,10,0,1,0,0.0
45,11,0,1,0,0.0
45,12,0,1,0,0.0
45,13,0,1,0,0.0
45,14,0,1,0,0.0
45,15,0,1,0,0.0
45,16,0,1,0,0.0
45,17,0,1,0,0.0
45,18,0,1,0,0.0
45,19,0,1,0,0.0
45,20,0,1,0,0.0
45,21,0,1,0,0.0
45,22,0,1,0,0.0
45,23,0,1,0,0.0
45,24,0,1,0,0.0
45,25,0,1,0,0.0
45,26,0,1,0,0.0
45,27,0,1,0,0.0
45,28,0,1,0,0.0
45,29,0,1,0,0.0
45,30,0,1,0,0.0
45,31,0,1,0,0.0
45,32,0,1,0,0.0
45,33,0,1,0,0.0
45,34,0,1,0,0.0
45,35,0,1,0,0.0
45,36,0,1,0,0.0
45,37,0,1,0,0.0
45,38,1,1,1,1.0
45,39,0,1,0,0.0
45,40,0,1,0,0.0
45,41,0,1,0,0.0
45,42,0,1,0,0.0
45,43,0,1,0,0.0
45,44,0,1,0,0.0
45,45,0,1,0,0.0
46,0,0,1,0,0.0
46,1,0,1,0,0.0
46,2,0,1,0,0.0
46,3,0,1,0,0.0
46,4,0,1,0,0.0
46,5,0,1,0,0.0
46,6,0,1,0,0.0
46,7,0,1,0,0.0
46,8,0,1,0,0.0
46,9,0,1,0,0.0
46,10,0,1,0,0.0
46,11,0,1,0,0.0
46,12,0,1,0,0.0
46,13,0,1,0,0.0
46,14,0,1,0,0.0
46,15,0,1,0,0.0
46,16,0,1,0,0.0
46,17,0,1,0,0.0
46,18,0,1,0,0.0
46,19,0,1,0,0.0
46,20,0,1,0,0.0
46,21,0,1,0,0.0
46,22,0,1,0,0.0
46,23,0,1,0,0.0
46,24,0,1,0,0.0
46,25,0,1,0,0.0
46,26,0,1,0,0.0
46,27,0,1,0,0.0
46,28,0,1,0,0.0
46,29,0,1,0,0.0
46,30,0,1,0,0.0
46,31,0,1,0,0.0
46,32,0,1,0,0.0
46,33,0,1,0,0.0
46,34,0,1,0,0.0
46,35,0,1,0,0.0
46,36,0,1,0,0.0
46,37,0,1,0,0.0
46,38,0,1,0,0.0
46,39,1,1,1,1.0
46,40,0,1,0,0.0
46,41,0,1,0,0.0
46,42,0,1,0,0.0
46,43,0,1,0,0.0
46,44,0,1,0,0.0
46,45,0,1,0,0.0
47,0,0,1,0,0.0
47,1,0,1,0,0.0
47,2,0,1,0,0.0
47,3,0,1,0,0.0
47,4,0,1,0,0.0
47,5,0,1,0,0.0
47,6,0,1,0,0.0
47,7,0,1,0,0.0
47,8,0,1,0,0.0
47,9,0,1,0,0.0
47,10,0,1,0,0.0
47,11,0,1,0,0.0
47,12,0,1,0,0.0
47,13,0,1,0,0.0
47,14,0,1,0,0.0
47,15,0,1,0,0.0
47,16,0,1,0,0.0
47,17,0,1,0,0.0
47,18,0,1,0,0.0
47,19,0,1,0,0.0
47,20,0,1,0,0.0
47,21,0,1,0,0.0
47,22,0,1,0,0.0
47,23,0,1,0,0.0
47,24,0,1,0,0.0
47,25,0,1,0,0.0
47,26,0,1,0,0.0
47,27,0,1,0,0.0
47,28,0,1,0,0.0
47,29,0,1,0,0.0
47,30,0,1,0,0.0
47,31,0,1,0,0.0
47,32,0,1,0,0.0
47,33,0,1,0,0.0
47,34,0,1,0,0.0
47,35,0,1,0,0.0
47,36,0,1,0,0.0
47,37,0,1,0,0.0
47,38,0,1,0,0.0
47,39,0,1,0,0.0
47,40,1,1,1,1.0
47,41,0,1,0,0.0
47,42,0,1,0,0.0
47,43,0,1,0,0.0
47,44,0,1,0,0.0
47,45,0,1,0,0.0
48,0,0,1,0,0.0
48,1,0,1,0,0.0
48,2,0,1,0,0.0
48,3,0,1,0,0.0
48,4,0,1,0,0.0
48,5,0,1,0,0.0
48,6,0,1,0,0.0
48,7,0,1,0,0.0
48,8,0,1,0,0.0
48,9,0,1,0,0.0
48,10,0,1,0,0.0
48,11,0,1,0,0.0
48,12,0,1,0,0.0
48,13,0,1,0,0.0
48,14,0,1,0,0.0
48,15,0,1,0,0.0
48,16,0,1,0,0.0
48,17,0,1,0,0.0
48,18,0,1,0,0.0
48,19,0,1,0,0.0
48,20,0,1,0,0.0
48,21,0,1,0,0.0
48,22,0,1,0,0.0
48,23,0,1,0,0.0
48,24,0,1,0,0.0
48,25,0,1,0,0.0
48,26,0,1,0,0.0
48,27,0,1,0,0.0
48,28,0,1,0,0.0
48,29,0,1,0,0.0
48,30,0,1,0,0.0
48,31,0,1,0,0.0
48,32,0,1,0,0.0
48,33,0,1,0,0.0
48,34,0,1,0,0.0
48,35,0,1,0,0.0
48,36,0,1,0,0.0
48,37,0,1,0,0.0
48,38,0,1,0,0.0
48,39,0,1,0,0.0
48,40,0,1,0,0.0
48,41,1,1,1,1.0
48,42,0,1,0,0.0
48,43,0,1,0,0.0
48,44,0,1,0,0.0
48,45,0,1,0,0.0
49,0,0,1,0,0.0
49,1,0,1,0,0.0
49,2,0,1,0,0.0
49,3,0,1,0,0.0
49,4,0,1,0,0.0
49,5,0,1,0,0.0
49,6,0,1,0,0.0
49,7,0,1,0,0.0
49,8,0,1,0,0.0
49,9,0,1,0,0.0
49,10,0,1,0,0.0
49,11,0,1,0,0.0
49,12,0,1,0,0.0
49,13,0,1,0,0.0
49,14,0,1,0,0.0
49,15,0,1,0,0.0
49,16,0,1,0,0.0
49,17,0,1,0,0.0
49,18,0,1,0,0.0
49,19,0,1,0,0.0
49,20,0,1,0,0.0
49,21,0,1,0,0.0
49,22,0,1,0,0.0
49,23,0,1,0,0.0
49,24,0,1,0,0.0
49,25,0,1,0,0.0
49,26,0,1,0,0.0
49,27,0,1,0,0.0
49,28,0,1,0,0.0
49,29,0,1,0,0.0
49,30,0,1,0,0.0
49,31,0,1,0,0.0
49,32,0,1,0,0.0
49,33,0,1,0,0.0
49,34,0,1,0,0.0
49,35,0,1,0,0.0
49,36,0,1,0,0.0
49,37,0,1,0,0.0
49,38,0,1,0,0.0
49,39,0,1,0,0.0
49,40,0,1,0,0.0
49,41,0,1,0,0.0
49,42,1,1,1,1.0
49,43,0,1,0,0.0
49,44,0,1,0,0.0
49,45,0,1,0,0.0
50,0,0,1,0,0.0
50,1,0,1,0,0.0
50,2,0,1,0,0.0
50,3,0,1,0,0.0
50,4,0,1,0,0.0
50,5,0,1,0,0.0
50,6,0,1,0,0.0
50,7,0,1,0,0.0
50,8,0,1,0,0.0
50,9,0,1,0,0.0
50,10,0,1,0,0.0
50,11,0,1,0,0.0
50,12,0,1,0,0.0
50,13,0,1,0,0.0
50,14,0,1,0,0.0
50,15,0,1,0,0.0
50,16,0,1,0,0.0
50,17,0,1,0,0.0
50,18,0,1,0,0.0
50,19,0,1,0,0.0
50,20,0,1,0,0.0
50,21,0,1,0,0.0
50,22,0,1,0,0.0
50,23,0,1,0,0.0
50,24,0,1,0,0.0
50,25,0,1,0,0.0
50,26,0,1,0,0.0
50,27,0,1,0,0.0
50,28,0,1,0,0.0
50,29,0,1,0,0.0
50,30,0,1,0,0.0
50,31,0,1,0,0.0
50,32,0,1,0,0.0
50,33,0,1,0,0.0
50,34,0,1,0,0.0
50,35,0,1,0,0.0
50,36,0,1,0,0.0
50,37,0,1,0,0.0
50,38,0,1,0,0.0
50,39,0,1,0,0.0
50,40,0,1,0,0.0
50,41,0,1,0,0.0
50,42,0,1,0,0.0
50,43,0,1,0,0.0
50,44,0,1,0,0.0
50,45,0,1,0,0.0
51,0,1301,77038,1301/77038,0.016887769672109868
51,1,349,45096,349/45096,0.007739045591626752
51,2,-1644,54037,-1644/54037,-0.030423598645372616
51,3,323,22465,323/22465,0.014377921210772313
51,4,1591,34724,1591/34724,0.04581845409515033
51,5,-6167,89489,-6167/89489,-0.06891349774832661
51,6,-5426,59037,-5426/59037,-0.09190846418347816
51,7,1629,65017,1629/65017,0.02505498561914576
51,8,2206,32139,2206/32139,0.06863934783285106
51,9,137,84155,137/84155,0.0016279484284950389
51,10,-704,63757,-704/63757,-0.011041924808256349
51,11,-898,78623,-898/78623,-0.011421594189995294
51,12,-43,19424,-43/19424,-0.0022137561779242173
51,13,-805,75846,-805/75846,-0.010613611792316008
51,14,-657,24964,-657/24964,-0.026317897772792823
51,15,57,38756,57/38756,0.0014707400144493756
51,16,2711,93903,2711/93903,0.028870217138962546
51,17,-401,96138,-401/96138,-0.0041710873952027295
51,18,1765,69684,1765/69684,0.02532862637047242
51,19,2585,96203,2585/96203,0.02687026392108354
51,20,4069,71436,4069/71436,0.05696007615208019
51,21,5303,58392,5303/58392,0.0908172352377038
51,22,2329,60037,2329/60037,0.03879274447424089
51,23,4606,57319,4606/57319,0.08035729862698232
51,24,701,77008,701/77008,0.009102950342821525
51,25,3844,24579,3844/24579,0.1563936693925709
51,26,1901,24589,1901/24589,0.07731099272032209
51,27,7097,94317,7097/94317,0.07524624404932302
51,28,6601,60531,6601/60531,0.10905156035750277
51,29,-673,8411,-673/8411,-0.08001426703126857
51,30,-6631,93040,-6631/93040,-0.07127042132416166
51,31,-16269,96863,-16269/96863,-0.16795886974386504
51,32,-4821,30238,-4821/30238,-0.15943514782723725
51,33,-2611,16418,-2611/16418,-0.15903276891216958
51,34,-15683,51948,-15683/51948,-0.3018980518980519
51,35,-23453,78981,-23453/78981,-0.29694483483369416
51,36,-14300,51333,-14300/51333,-0.2785732374885551
51,37,-19980,84757,-19980/84757,-0.23573274183843224
51,38,-28547,50438,-28547/50438,-0.5659819977001467
51,39,-4733,8909,-4733/8909,-0.5312605230665619
51,40,-37217,70069,-37217/70069,-0.5311478685295923
51,41,-41373,78784,-41373/78784,-0.5251446994313567
51,42,-63343,94184,-63343/94184,-0.6725452306124182
51,43,-34931,37697,-34931/37697,-0.9266254609120089
51,44,-40101,44554,-40101/44554,-0.9000538672173093
51,45,-48217,64489,-48217/64489,-0.7476778985563429
52,0,0,1,0,0.0
52,1,0,1,0,0.0
52,2,0,1,0,0.0
52,3,0,1,0,0.0
52,4,0,1,0,0.0
52,5,0,1,0,0.0
52,6,0,1,0,0.0
52,7,0,1,0,0.0
52,8,0,1,0,0.0
52,9,0,1,0,0.0
52,10,0,1,0,0.0
52,11,0,1,0,0.0
52,12,0,1,0,0.0
52,13,0,1,0,0.0
52,14,0,1,0,0.0
52,15,0,1,0,0.0
52,16,0,1,0,0.0
52,17,0,1,0,0.0
52,18,0,1,0,0.0
52,19,0,1,0,0.0
52,20,0,1,0,0.0
52,21,0,1,0,0.0
52,22,0,1,0,0.0
52,23,0,1,0,0.0
52,24,0,1,0,0.0
52,25,0,1,0,0.0
52,26,0,1,0,0.0
52,27,0,1,0,0.0
52,28,0,1,0,0.0
52,29,0,1,0,0.0
52,30,0,1,0,0.0
52,31,0,1,0,0.0
52,32,0,1,0,0.0
52,33,0,1,0,0.0
52,34,0,1,0,0.0
52,35,0,1,0,0.0
52,36,0,1,0,0.0
52,37,0,1,0,0.0
52,38,0,1,0,0.0
52,39,0,1,0,0.0
52,40,0,1,0,0.0
52,41,0,1,0,0.0
52,42,0,1,0,0.0
52,43,1,1,1,1.0
52,44,0,1,0,0.0
52,45,0,1,0,0.0
53,0,0,1,0,0.0
53,1,0,1,0,0.0
53,2,0,1,0,0.0
53,3,0,1,0,0.0
53,4,0,1,0,0.0
53,5,0,1,0,0.0
53,6,0,1,0,0.0
53,7,0,1,0,0.0
53,8,0,1,0,0.0
53,9,0,1,0,0.0
53,10,0,1,0,0.0
53,11,0,1,0,0.0
53,12,0,1,0,0.0
53,13,0,1,0,0.0
53,14,0,1,0,0.0
53,15,0,1,0,0.0
53,16,0,1,0,0.0
53,17,0,1,0,0.0
53,18,0,1,0,0.0
53,19,0,1,0,0.0
53,20,0,1,0,0.0
53,21,0,1,0,0.0
53,22,0,1,0,0.0
53,23,0,1,0,0.0
53,24,0,1,0,0.0
53,25,0,1,0,0.0
53,26,0,1,0,0.0
53,27,0,1,0,0.0
53,28,0,1,0,0.0
53,29,0,1,0,0.0
53,30,0,1,0,0.0
53,31,0,1,0,0.0
53,32,0,1,0,0.0
53,33,0,1,0,0.0
53,34,0,1,0,0.0
53,35,0,1,0,0.0
53,36,0,1,0,0.0
53,37,0,1,0,0.0
53,38,0,1,0,0.0
53,39,0,1,0,0.0
53,40,0,1,0,0.0
53,41,0,1,0,0.0
53,42,0,1,0,0.0
53,43,0,1,0,0.0
53,44,1,1,1,1.0
53,45,0,1,0,0.0
54,0,0,1,0,0.0
54,1,0,1,0,0.0
54,2,0,1,0,0.0
54,3,0,1,0,0.0
54,4,0,1,0,0.0
54,5,0,1,0,0.0
54,6,0,1,0,0.0
54,7,0,1,0,0.0
54,8,0,1,0,0.0
54,9,0,1,0,0.0
54,10,0,1,0,0.0
54,11,0,1,0,0.0
54,12,0,1,0,0.0
54,13,0,1,0,0.0
54,14,0,1,0,0.0
54,15,0,1,0,0.0
54,16,0,1,0,0.0
54,17,0,1,0,0.0
54,18,0,1,0,0.0
54,19,0,1,0,0.0
54,20,0,1,0,0.0
54,21,0,1,0,0.0
54,22,0,1,0,0.0
54,23,0,1,0,0.0
54,24,0,1,0,0.0
54,25,0,1,0,0.0
54,26,0,1,0,0.0
54,27,0,1,0,0.0
54,28,0,1,0,0.0
54,29,0,1,0,0.0
54,30,0,1,0,0.0
54,31,0,1,0,0.0
54,32,0,1,0,0.0
54,33,0,1,0,0.0
54,34,0,1,0,0.0
54,35,0,1,0,0.0
54,36,0,1,0,0.0
54,37,0,1,0,0.0
54,38,0,1,0,0.0
54,39,0,1,0,0.0
54,40,0,1,0,0.0
54,41,0,1,0,0.0
54,42,0,1,0,0.0
54,43,0,1,0,0.0
54,44,0,1,0,0.0
54,45,1,1,1,1.0
55,0,-151,47986,-151/47986,-0.0031467511357479265
55,1,-119,60831,-119/60831,-0.0019562394174023113
55,2,291,41095,291/41095,0.007081153424990875
55,3,-10,96119,-10/96119,-0.00010403770326366275
55,4,25,96852,25/96852,0.0002581258001899806
55,5,-27,23152,-27/23152,-0.0011662059433310296
55,6,9,68965,9/68965,0.0001305009787573407
55,7,-13,27557,-13/27557,-0.0004717494647457996
55,8,311,85163,311/85163,0.003651820626328335
55,9,-99,97006,-99/97006,-0.001020555429561058
55,10,215,97551,215/97551,0.0022039753564802
55,11,-17,79666,-17/79666,-0.00021339090703687897
55,12,1,678,1/678,0.0014749262536873156
55,13,-5,1726,-5/1726,-0.0028968713789107765
55,14,19,97597,19/97597,0.0001946781151059971
55,15,-241,70449,-241/70449,-0.0034209144203608283
55,16,1,15828,1/15828,6.317917614354308e-05
55,17,-1,907,-1/907,-0.0011025358324145535
55,18,8,75991,8/75991,0.0001052756247450356
55,19,11,31759,11/31759,0.0003463585125476243
55,20,266,53997,266/53997,0.004926199603681686
55,21,-11,90074,-11/90074,-0.00012212181095543664
55,22,-41,56144,-41/56144,-0.0007302650327728697
55,23,-251,94552,-251/94552,-0.0026546239106523396
55,24,-1133,53422,-1133/53422,-0.021208490883905508
55,25,21,65950,21/65950,0.00031842304776345717
55,26,233,80325,233/80325,0.0029007158418923123
55,27,1283,89164,1283/89164,0.01438921537840384
55,28,8094,83659,8094/83659,0.09674990138538592
55,29,-68,58391,-68/58391,-0.0011645630319741056
55,30,-4,3005,-4/3005,-0.0013311148086522463
55,31,18,51737,18/51737,0.000347913485513269
55,32,176,91381,176/91381,0.0019260021229796128
55,33,245,36461,245/36461,0.006719508515948548
55,34,2,87933,2/87933,2.274458963074159e-05
55,35,-34,42711,-34/42711,-0.0007960478565240804
55,36,-708,92191,-708/92191,-0.007679708431408706
55,37,-2558,66735,-2558/66735,-0.038330711021203265
55,38,51,77081,51/77081,0.0006616416496931799
55,39,27,15892,27/15892,0.0016989680342310597
55,40,407,64601,407/64601,0.006300212071020573
55,41,851,22815,851/22815,0.03730002191540653
55,42,11422,57163,11422/57163,0.19981456536570857
55,43,-369,83474,-369/83474,-0.004420538131633802
55,44,-2812,97573,-2812/97573,-0.028819448003033626
55,45,-1142,6465,-1142/6465,-0.17664346481051818
