row,face_column,numerator,denominator,exact_value,floating_value
19,1,12485,50896,12485/50896,0.24530414963847846
19,2,-84511,95433,-84511/95433,-0.8855532153447969
19,3,139,30570,139/30570,0.004546941445861956
19,4,-3142,99521,-3142/99521,-0.031571226173370444
19,5,10329,85037,10329/85037,0.1214647741571316
19,6,-836,74995,-836/74995,-0.011147409827321821
19,7,1673,23472,1673/23472,0.07127641445126108
19,8,-12395,35001,-12395/35001,-0.35413273906459813
19,9,11839,97516,11839/97516,0.1214057180360146
19,10,-3182,10117,-3182/10117,-0.3145201146584956
19,11,2244,70553,2244/70553,0.031805876433319634
19,12,-5837,40125,-5837/40125,-0.14547040498442368
19,13,55144,98343,55144/98343,0.5607313179382366
19,14,-5239,96208,-5239/96208,-0.05445493098287045
19,15,20841,83215,20841/83215,0.2504476356426125
19,16,-1502,72565,-1502/72565,-0.02069868393853786
19,17,3359,84040,3359/84040,0.039969062351261304
19,18,-363,97814,-363/97814,-0.0037111251968020937
19,19,1483,45733,1483/45733,0.03242735005357182
19,20,-1630,10689,-1630/10689,-0.15249321732622323
19,21,-142,37965,-142/37965,-0.0037402871065455026
19,22,416,26233,416/26233,0.01585788891853772
19,23,-1539,22612,-1539/22612,-0.06806120643905891
19,24,2172,6145,2172/6145,0.3534580960130187
19,25,424,77205,424/77205,0.005491872288064244
19,26,-3323,93781,-3323/93781,-0.0354336166174385
19,27,9706,70617,9706/70617,0.13744565756121047
19,28,-75310,91961,-75310/91961,-0.8189341133741478
19,29,10649,92318,10649/92318,0.11535128577308867
19,30,-4087,85897,-4087/85897,-0.047580241451971546
19,31,273,50422,273/50422,0.005414303280314148
19,32,-1331,31143,-1331/31143,-0.042738336062678614
19,33,18139,85724,18139/85724,0.2115976855956325
19,34,361,57334,361/57334,0.00629643841350682
19,35,-2016,99517,-2016/99517,-0.020257845393249395
19,36,9956,97485,9956/97485,0.10212853259475817
19,37,-25047,81130,-25047/81130,-0.30872673486996177
19,38,240,63067,240/63067,0.0038054767152393486
19,39,-1013,58046,-1013/58046,-0.01745167625676188
19,40,2421,75260,2421/75260,0.03216848259367526
19,41,-16317,76793,-16317/76793,-0.2124803041943927
19,42,7236,17263,7236/17263,0.419162370387534
19,43,1135,80229,1135/80229,0.014147004200476137
19,44,-3383,83352,-3383/83352,-0.040586908532488725
19,45,50703,98158,50703/98158,0.5165447543755985
20,0,17179,89265,17179/89265,0.1924494482719991
20,1,4399,93732,4399/93732,0.046931677548756025
20,2,-8887,37808,-8887/37808,-0.23505607278882776
20,3,-54018,92611,-54018/92611,-0.5832784442452841
20,4,17460,67177,17460/67177,0.2599103859952067
20,5,-18619,58385,-18619/58385,-0.3189004025006423
20,6,-179,79852,-179/79852,-0.0022416470470370186
20,7,-10877,79379,-10877/79379,-0.13702616561055192
20,8,34541,67819,34541/67819,0.5093115498606585
20,9,601,25680,601/25680,0.023403426791277257
20,10,-5389,43332,-5389/43332,-0.12436536508815656
20,11,522,71527,522/71527,0.007297943433948019
20,12,-145,72743,-145/72743,-0.001993318944778192
20,13,3845,94386,3845/94386,0.040736973703727246
20,14,-898,98125,-898/98125,-0.009151592356687898
20,15,1098,94601,1098/94601,0.011606642635912939
20,16,13229,50339,13229/50339,0.26279822801406466
20,17,-6481,51527,-6481/51527,-0.1257787179536942
20,18,-1831,45415,-1831/45415,-0.04031707585599471
20,19,-4364,96995,-4364/96995,-0.04499200989741739
20,20,10931,64428,10931/64428,0.16966225864530948
20,21,1217,71007,1217/71007,0.017139155294548424
20,22,-1027,48517,-1027/48517,-0.02116783807737494
20,23,7222,91707,7222/91707,0.07875080419161024
20,24,-17323,57411,-17323/57411,-0.3017366009998084
20,25,-9,991,-9/991,-0.009081735620585268
20,26,2027,58302,2027/58302,0.034767246406641285
20,27,-2282,17687,-2282/17687,-0.12902131509017922
20,28,48521,92216,48521/92216,0.5261668257135421
20,29,3824,51359,3824/51359,0.07445627835432933
20,30,-1861,35945,-1861/35945,-0.05177354291278342
20,31,43,59174,43/59174,0.0007266704971778145
20,32,120,4021,120/4021,0.029843322556577966
20,33,2087,72985,2087/72985,0.028594916763718572
20,34,139,56831,139/56831,0.0024458482166423256
20,35,-195,40363,-195/40363,-0.00483115724797463
20,36,301,76630,301/76630,0.0039279655487407025
20,37,1117,89249,1117/89249,0.012515546392676668
20,38,11,22952,11/22952,0.00047926106657371906
20,39,3,6679,3/6679,0.0004491690372810301
20,40,96,95743,96/95743,0.001002684269346062
20,41,1347,81302,1347/81302,0.016567858109271603
20,42,-1036,41705,-1036/41705,-0.024841146145546097
20,43,-289,99561,-289/99561,-0.002902743041954179
20,44,-7,69420,-7/69420,-0.00010083549409392106
20,45,-78,1181,-78/1181,-0.06604572396274344
21,0,0,1,0,0.0
21,1,0,1,0,0.0
21,2,0,1,0,0.0
21,3,0,1,0,0.0
21,4,0,1,0,0.0
21,5,0,1,0,0.0
21,6,0,1,0,0.0
21,7,0,1,0,0.0
21,8,0,1,0,0.0
21,9,0,1,0,0.0
21,10,0,1,0,0.0
21,11,0,1,0,0.0
21,12,0,1,0,0.0
21,13,0,1,0,0.0
21,14,0,1,0,0.0
21,15,0,1,0,0.0
21,16,1,1,1,1.0
21,17,0,1,0,0.0
21,18,0,1,0,0.0
21,19,0,1,0,0.0
21,20,0,1,0,0.0
21,21,0,1,0,0.0
21,22,0,1,0,0.0
21,23,0,1,0,0.0
21,24,0,1,0,0.0
21,25,0,1,0,0.0
21,26,0,1,0,0.0
21,27,0,1,0,0.0
21,28,0,1,0,0.0
21,29,0,1,0,0.0
21,30,0,1,0,0.0
21,31,0,1,0,0.0
21,32,0,1,0,0.0
21,33,0,1,0,0.0
21,34,0,1,0,0.0
21,35,0,1,0,0.0
21,36,0,1,0,0.0
21,37,0,1,0,0.0
21,38,0,1,0,0.0
21,39,0,1,0,0.0
21,40,0,1,0,0.0
21,41,0,1,0,0.0
21,42,0,1,0,0.0
21,43,0,1,0,0.0
21,44,0,1,0,0.0
21,45,0,1,0,0.0
22,0,0,1,0,0.0
22,1,0,1,0,0.0
22,2,0,1,0,0.0
22,3,0,1,0,0.0
22,4,0,1,0,0.0
22,5,0,1,0,0.0
22,6,0,1,0,0.0
22,7,0,1,0,0.0
22,8,0,1,0,0.0
22,9,0,1,0,0.0
22,10,0,1,0,0.0
22,11,0,1,0,0.0
22,12,0,1,0,0.0
22,13,0,1,0,0.0
22,14,0,1,0,0.0
22,15,0,1,0,0.0
22,16,0,1,0,0.0
22,17,1,1,1,1.0
22,18,0,1,0,0.0
22,19,0,1,0,0.0
22,20,0,1,0,0.0
22,21,0,1,0,0.0
22,22,0,1,0,0.0
22,23,0,1,0,0.0
22,24,0,1,0,0.0
22,25,0,1,0,0.0
22,26,0,1,0,0.0
22,27,0,1,0,0.0
22,28,0,1,0,0.0
22,29,0,1,0,0.0
22,30,0,1,0,0.0
22,31,0,1,0,0.0
22,32,0,1,0,0.0
22,33,0,1,0,0.0
22,34,0,1,0,0.0
22,35,0,1,0,0.0
22,36,0,1,0,0.0
22,37,0,1,0,0.0
22,38,0,1,0,0.0
22,39,0,1,0,0.0
22,40,0,1,0,0.0
22,41,0,1,0,0.0
22,42,0,1,0,0.0
22,43,0,1,0,0.0
22,44,0,1,0,0.0
22,45,0,1,0,0.0
23,0,0,1,0,0.0
23,1,0,1,0,0.0
23,2,0,1,0,0.0
23,3,0,1,0,0.0
23,4,0,1,0,0.0
23,5,0,1,0,0.0
23,6,0,1,0,0.0
23,7,0,1,0,0.0
23,8,0,1,0,0.0
23,9,0,1,0,0.0
23,10,0,1,0,0.0
23,11,0,1,0,0.0
23,12,0,1,0,0.0
23,13,0,1,0,0.0
23,14,0,1,0,0.0
23,15,0,1,0,0.0
23,16,0,1,0,0.0
23,17,0,1,0,0.0
23,18,1,1,1,1.0
23,19,0,1,0,0.0
23,20,0,1,0,0.0
23,21,0,1,0,0.0
23,22,0,1,0,0.0
23,23,0,1,0,0.0
23,24,0,1,0,0.0
23,25,0,1,0,0.0
23,26,0,1,0,0.0
23,27,0,1,0,0.0
23,28,0,1,0,0.0
23,29,0,1,0,0.0
23,30,0,1,0,0.0
23,31,0,1,0,0.0
23,32,0,1,0,0.0
23,33,0,1,0,0.0
23,34,0,1,0,0.0
23,35,0,1,0,0.0
23,36,0,1,0,0.0
23,37,0,1,0,0.0
23,38,0,1,0,0.0
23,39,0,1,0,0.0
23,40,0,1,0,0.0
23,41,0,1,0,0.0
23,42,0,1,0,0.0
23,43,0,1,0,0.0
23,44,0,1,0,0.0
23,45,0,1,0,0.0
24,0,0,1,0,0.0
24,1,0,1,0,0.0
24,2,0,1,0,0.0
24,3,0,1,0,0.0
24,4,0,1,0,0.0
24,5,0,1,0,0.0
24,6,0,1,0,0.0
24,7,0,1,0,0.0
24,8,0,1,0,0.0
24,9,0,1,0,0.0
24,10,0,1,0,0.0
24,11,0,1,0,0.0
24,12,0,1,0,0.0
24,13,0,1,0,0.0
24,14,0,1,0,0.0
24,15,0,1,0,0.0
24,16,0,1,0,0.0
24,17,0,1,0,0.0
24,18,0,1,0,0.0
24,19,1,1,1,1.0
24,20,0,1,0,0.0
24,21,0,1,0,0.0
24,22,0,1,0,0.0
24,23,0,1,0,0.0
24,24,0,1,0,0.0
24,25,0,1,0,0.0
24,26,0,1,0,0.0
24,27,0,1,0,0.0
24,28,0,1,0,0.0
24,29,0,1,0,0.0
24,30,0,1,0,0.0
24,31,0,1,0,0.0
24,32,0,1,0,0.0
24,33,0,1,0,0.0
24,34,0,1,0,0.0
24,35,0,1,0,0.0
24,36,0,1,0,0.0
24,37,0,1,0,0.0
24,38,0,1,0,0.0
24,39,0,1,0,0.0
24,40,0,1,0,0.0
24,41,0,1,0,0.0
24,42,0,1,0,0.0
24,43,0,1,0,0.0
24,44,0,1,0,0.0
24,45,0,1,0,0.0
25,0,0,1,0,0.0
25,1,0,1,0,0.0
25,2,0,1,0,0.0
25,3,0,1,0,0.0
25,4,0,1,0,0.0
25,5,0,1,0,0.0
25,6,0,1,0,0.0
25,7,0,1,0,0.0
25,8,0,1,0,0.0
25,9,0,1,0,0.0
25,10,0,1,0,0.0
25,11,0,1,0,0.0
25,12,0,1,0,0.0
25,13,0,1,0,0.0
25,14,0,1,0,0.0
25,15,0,1,0,0.0
25,16,0,1,0,0.0
25,17,0,1,0,0.0
25,18,0,1,0,0.0
25,19,0,1,0,0.0
25,20,1,1,1,1.0
25,21,0,1,0,0.0
25,22,0,1,0,0.0
25,23,0,1,0,0.0
25,24,0,1,0,0.0
25,25,0,1,0,0.0
25,26,0,1,0,0.0
25,27,0,1,0,0.0
25,28,0,1,0,0.0
25,29,0,1,0,0.0
25,30,0,1,0,0.0
25,31,0,1,0,0.0
25,32,0,1,0,0.0
25,33,0,1,0,0.0
25,34,0,1,0,0.0
25,35,0,1,0,0.0
25,36,0,1,0,0.0
25,37,0,1,0,0.0
25,38,0,1,0,0.0
25,39,0,1,0,0.0
25,40,0,1,0,0.0
25,41,0,1,0,0.0
25,42,0,1,0,0.0
25,43,0,1,0,0.0
25,44,0,1,0,0.0
25,45,0,1,0,0.0
26,0,0,1,0,0.0
26,1,0,1,0,0.0
26,2,0,1,0,0.0
26,3,0,1,0,0.0
26,4,0,1,0,0.0
26,5,0,1,0,0.0
26,6,0,1,0,0.0
26,7,0,1,0,0.0
26,8,0,1,0,0.0
26,9,0,1,0,0.0
26,10,0,1,0,0.0
26,11,0,1,0,0.0
26,12,0,1,0,0.0
26,13,0,1,0,0.0
26,14,0,1,0,0.0
26,15,0,1,0,0.0
26,16,0,1,0,0.0
26,17,0,1,0,0.0
26,18,0,1,0,0.0
26,19,0,1,0,0.0
26,20,0,1,0,0.0
26,21,1,1,1,1.0
26,22,0,1,0,0.0
26,23,0,1,0,0.0
26,24,0,1,0,0.0
26,25,0,1,0,0.0
26,26,0,1,0,0.0
26,27,0,1,0,0.0
26,28,0,1,0,0.0
26,29,0,1,0,0.0
26,30,0,1,0,0.0
26,31,0,1,0,0.0
26,32,0,1,0,0.0
26,33,0,1,0,0.0
26,34,0,1,0,0.0
26,35,0,1,0,0.0
26,36,0,1,0,0.0
26,37,0,1,0,0.0
26,38,0,1,0,0.0
26,39,0,1,0,0.0
26,40,0,1,0,0.0
26,41,0,1,0,0.0
26,42,0,1,0,0.0
26,43,0,1,0,0.0
26,44,0,1,0,0.0
26,45,0,1,0,0.0
27,0,0,1,0,0.0
27,1,0,1,0,0.0
27,2,0,1,0,0.0
27,3,0,1,0,0.0
27,4,0,1,0,0.0
27,5,0,1,0,0.0
27,6,0,1,0,0.0
27,7,0,1,0,0.0
27,8,0,1,0,0.0
27,9,0,1,0,0.0
27,10,0,1,0,0.0
27,11,0,1,0,0.0
27,12,0,1,0,0.0
27,13,0,1,0,0.0
27,14,0,1,0,0.0
27,15,0,1,0,0.0
27,16,0,1,0,0.0
27,17,0,1,0,0.0
27,18,0,1,0,0.0
27,19,0,1,0,0.0
27,20,0,1,0,0.0
27,21,0,1,0,0.0
27,22,1,1,1,1.0
27,23,0,1,0,0.0
27,24,0,1,0,0.0
27,25,0,1,0,0.0
27,26,0,1,0,0.0
27,27,0,1,0,0.0
27,28,0,1,0,0.0
27,29,0,1,0,0.0
27,30,0,1,0,0.0
27,31,0,1,0,0.0
27,32,0,1,0,0.0
27,33,0,1,0,0.0
27,34,0,1,0,0.0
27,35,0,1,0,0.0
27,36,0,1,0,0.0
27,37,0,1,0,0.0
27,38,0,1,0,0.0
27,39,0,1,0,0.0
27,40,0,1,0,0.0
27,41,0,1,0,0.0
27,42,0,1,0,0.0
27,43,0,1,0,0.0
27,44,0,1,0,0.0
27,45,0,1,0,0.0
28,0,0,1,0,0.0
28,1,0,1,0,0.0
28,2,0,1,0,0.0
28,3,0,1,0,0.0
28,4,0,1,0,0.0
28,5,0,1,0,0.0
28,6,0,1,0,0.0
28,7,0,1,0,0.0
28,8,0,1,0,0.0
28,9,0,1,0,0.0
28,10,0,1,0,0.0
28,11,0,1,0,0.0
28,12,0,1,0,0.0
28,13,0,1,0,0.0
28,14,0,1,0,0.0
28,15,0,1,0,0.0
28,16,0,1,0,0.0
28,17,0,1,0,0.0
28,18,0,1,0,0.0
28,19,0,1,0,0.0
28,20,0,1,0,0.0
28,21,0,1,0,0.0
28,22,0,1,0,0.0
28,23,1,1,1,1.0
28,24,0,1,0,0.0
28,25,0,1,0,0.0
28,26,0,1,0,0.0
28,27,0,1,0,0.0
28,28,0,1,0,0.0
28,29,0,1,0,0.0
28,30,0,1,0,0.0
28,31,0,1,0,0.0
28,32,0,1,0,0.0
28,33,0,1,0,0.0
28,34,0,1,0,0.0
28,35,0,1,0,0.0
28,36,0,1,0,0.0
28,37,0,1,0,0.0
28,38,0,1,0,0.0
28,39,0,1,0,0.0
28,40,0,1,0,0.0
28,41,0,1,0,0.0
28,42,0,1,0,0.0
28,43,0,1,0,0.0
28,44,0,1,0,0.0
28,45,0,1,0,0.0
29,0,0,1,0,0.0
29,1,0,1,0,0.0
29,2,0,1,0,0.0
29,3,0,1,0,0.0
29,4,0,1,0,0.0
29,5,0,1,0,0.0
29,6,0,1,0,0.0
29,7,0,1,0,0.0
29,8,0,1,0,0.0
29,9,0,1,0,0.0
29,10,0,1,0,0.0
29,11,0,1,0,0.0
29,12,0,1,0,0.0
29,13,0,1,0,0.0
29,14,0,1,0,0.0
29,15,0,1,0,0.0
29,16,0,1,0,0.0
29,17,0,1,0,0.0
29,18,0,1,0,0.0
29,19,0,1,0,0.0
29,20,0,1,0,0.0
29,21,0,1,0,0.0
29,22,0,1,0,0.0
29,23,0,1,0,0.0
29,24,1,1,1,1.0
29,25,0,1,0,0.0
29,26,0,1,0,0.0
29,27,0,1,0,0.0
29,28,0,1,0,0.0
29,29,0,1,0,0.0
29,30,0,1,0,0.0
29,31,0,1,0,0.0
29,32,0,1,0,0.0
29,33,0,1,0,0.0
29,34,0,1,0,0.0
29,35,0,1,0,0.0
29,36,0,1,0,0.0
29,37,0,1,0,0.0
29,38,0,1,0,0.0
29,39,0,1,0,0.0
29,40,0,1,0,0.0
29,41,0,1,0,0.0
29,42,0,1,0,0.0
29,43,0,1,0,0.0
29,44,0,1,0,0.0
29,45,0,1,0,0.0
30,0,11751,66370,11751/66370,0.17705288533976193
30,1,-750,50851,-750/50851,-0.014748972488249985
30,2,-3841,14707,-3841/14707,-0.26116815122050724
30,3,9630,55783,9630/55783,0.1726332395174157
30,4,39147,98651,39147/98651,0.39682314421546666
30,5,-60558,97697,-60558/97697,-0.619855266794272
30,6,-42023,48866,-42023/48866,-0.8599639831375598
30,7,12946,58285,12946/58285,0.22211546710131252
30,8,57072,95641,57072/95641,0.5967315272738679
30,9,3724,78345,3724/78345,0.04753334609738975
30,10,-7571,98516,-7571/98516,-0.07685046083884851
30,11,-1337,85228,-1337/85228,-0.01568733280142676
30,12,1500,85517,1500/85517,0.01754037208975993
30,13,177,78758,177/78758,0.002247390741258031
30,14,-7131,79541,-7131/79541,-0.08965187764800543
30,15,2546,28985,2546/28985,0.08783853717440056
30,16,8032,95949,8032/95949,0.08371113820884012
30,17,-13339,69841,-13339/69841,-0.19099096519236552
30,18,-447,6803,-447/6803,-0.0657063060414523
30,19,-1657,42036,-1657/42036,-0.03941859358644971
30,20,17060,66041,17060/66041,0.2583243742523584
30,21,5204,19033,5204/19033,0.27341984973467137
30,22,-14494,81717,-14494/81717,-0.1773682342719385
30,23,5084,27583,5084/27583,0.1843164267846137
30,24,-34318,64485,-34318/64485,-0.5321857796386756
30,25,21801,48196,21801/48196,0.45234044319030625
30,26,-18827,92823,-18827/92823,-0.20282688557792788
30,27,-2867,30819,-2867/30819,-0.09302702878094682
30,28,22593,28723,22593/28723,0.7865821815269992
30,29,97,1868,97/1868,0.05192719486081371
30,30,695,71947,695/71947,0.009659888529056112
30,31,207,11957,207/11957,0.01731203479133562
30,32,1993,59686,1993/59686,0.03339141507221124
30,33,2107,72564,2107/72564,0.029036436800617387
30,34,5179,73503,5179/73503,0.0704597091275186
30,35,2108,83935,2108/83935,0.02511467206767141
30,36,21,419,21/419,0.050119331742243436
30,37,3101,51928,3101/51928,0.05971730087813896
30,38,1855,66032,1855/66032,0.02809244002907681
30,39,3589,26581,3589/26581,0.13502125578420676
30,40,3583,91436,3583/91436,0.0391858786473599
30,41,1415,9966,1415/9966,0.14198274132048966
30,42,545,50838,545/50838,0.010720327314213777
30,43,23420,91473,23420/91473,0.2560318345304079
30,44,536,9461,536/9461,0.05665363069442977
30,45,3487,97026,3487/97026,0.03593882052233422
31,0,0,1,0,0.0
31,1,0,1,0,0.0
31,2,0,1,0,0.0
31,3,0,1,0,0.0
31,4,0,1,0,0.0
31,5,0,1,0,0.0
31,6,0,1,0,0.0
31,7,0,1,0,0.0
31,8,0,1,0,0.0
31,9,0,1,0,0.0
31,10,0,1,0,0.0
31,11,0,1,0,0.0
31,12,0,1,0,0.0
31,13,0,1,0,0.0
31,14,0,1,0,0.0
31,15,0,1,0,0.0
31,16,0,1,0,0.0
31,17,0,1,0,0.0
31,18,0,1,0,0.0
31,19,0,1,0,0.0
31,20,0,1,0,0.0
31,21,0,1,0,0.0
31,22,0,1,0,0.0
31,23,0,1,0,0.0
31,24,0,1,0,0.0
31,25,1,1,1,1.0
31,26,0,1,0,0.0
31,27,0,1,0,0.0
31,28,0,1,0,0.0
31,29,0,1,0,0.0
31,30,0,1,0,0.0
31,31,0,1,0,0.0
31,32,0,1,0,0.0
31,33,0,1,0,0.0
31,34,0,1,0,0.0
31,35,0,1,0,0.0
31,36,0,1,0,0.0
31,37,0,1,0,0.0
31,38,0,1,0,0.0
31,39,0,1,0,0.0
31,40,0,1,0,0.0
31,41,0,1,0,0.0
31,42,0,1,0,0.0
31,43,0,1,0,0.0
31,44,0,1,0,0.0
31,45,0,1,0,0.0
32,0,0,1,0,0.0
32,1,0,1,0,0.0
32,2,0,1,0,0.0
32,3,0,1,0,0.0
32,4,0,1,0,0.0
32,5,0,1,0,0.0
32,6,0,1,0,0.0
32,7,0,1,0,0.0
32,8,0,1,0,0.0
32,9,0,1,0,0.0
32,10,0,1,0,0.0
32,11,0,1,0,0.0
32,12,0,1,0,0.0
32,13,0,1,0,0.0
32,14,0,1,0,0.0
32,15,0,1,0,0.0
32,16,0,1,0,0.0
32,17,0,1,0,0.0
32,18,0,1,0,0.0
32,19,0,1,0,0.0
32,20,0,1,0,0.0
32,21,0,1,0,0.0
32,22,0,1,0,0.0
32,23,0,1,0,0.0
32,24,0,1,0,0.0
32,25,0,1,0,0.0
32,26,1,1,1,1.0
32,27,0,1,0,0.0
32,28,0,1,0,0.0
32,29,0,1,0,0.0
32,30,0,1,0,0.0
32,31,0,1,0,0.0
32,32,0,1,0,0.0
32,33,0,1,0,0.0
32,34,0,1,0,0.0
32,35,0,1,0,0.0
32,36,0,1,0,0.0
32,37,0,1,0,0.0
32,38,0,1,0,0.0
32,39,0,1,0,0.0
32,40,0,1,0,0.0
32,41,0,1,0,0.0
32,42,0,1,0,0.0
32,43,0,1,0,0.0
32,44,0,1,0,0.0
32,45,0,1,0,0.0
33,0,0,1,0,0.0
33,1,0,1,0,0.0
33,2,0,1,0,0.0
33,3,0,1,0,0.0
33,4,0,1,0,0.0
33,5,0,1,0,0.0
33,6,0,1,0,0.0
33,7,0,1,0,0.0
33,8,0,1,0,0.0
33,9,0,1,0,0.0
33,10,0,1,0,0.0
33,11,0,1,0,0.0
33,12,0,1,0,0.0
33,13,0,1,0,0.0
33,14,0,1,0,0.0
33,15,0,1,0,0.0
33,16,0,1,0,0.0
33,17,0,1,0,0.0
33,18,0,1,0,0.0
33,19,0,1,0,0.0
33,20,0,1,0,0.0
33,21,0,1,0,0.0
33,22,0,1,0,0.0
33,23,0,1,0,0.0
33,24,0,1,0,0.0
33,25,0,1,0,0.0
33,26,0,1,0,0.0
33,27,1,1,1,1.0
33,28,0,1,0,0.0
33,29,0,1,0,0.0
33,30,0,1,0,0.0
33,31,0,1,0,0.0
33,32,0,1,0,0.0
33,33,0,1,0,0.0
33,34,0,1,0,0.0
33,35,0,1,0,0.0
33,36,0,1,0,0.0
33,37,0,1,0,0.0
33,38,0,1,0,0.0
33,39,0,1,0,0.0
33,40,0,1,0,0.0
33,41,0,1,0,0.0
33,42,0,1,0,0.0
33,43,0,1,0,0.0
33,44,0,1,0,0.0
33,45,0,1,0,0.0
34,0,0,1,0,0.0
34,1,0,1,0,0.0
34,2,0,1,0,0.0
34,3,0,1,0,0.0
34,4,0,1,0,0.0
34,5,0,1,0,0.0
34,6,0,1,0,0.0
34,7,0,1,0,0.0
34,8,0,1,0,0.0
34,9,0,1,0,0.0
34,10,0,1,0,0.0
34,11,0,1,0,0.0
34,12,0,1,0,0.0
34,13,0,1,0,0.0
34,14,0,1,0,0.0
34,15,0,1,0,0.0
34,16,0,1,0,0.0
34,17,0,1,0,0.0
34,18,0,1,0,0.0
34,19,0,1,0,0.0
34,20,0,1,0,0.0
34,21,0,1,0,0.0
34,22,0,1,0,0.0
34,23,0,1,0,0.0
34,24,0,1,0,0.0
34,25,0,1,0,0.0
34,26,0,1,0,0.0
34,27,0,1,0,0.0
34,28,1,1,1,1.0
34,29,0,1,0,0.0
34,30,0,1,0,0.0
34,31,0,1,0,0.0
34,32,0,1,0,0.0
34,33,0,1,0,0.0
34,34,0,1,0,0.0
34,35,0,1,0,0.0
34,36,0,1,0,0.0
34,37,0,1,0,0.0
34,38,0,1,0,0.0
34,39,0,1,0,0.0
34,40,0,1,0,0.0
34,41,0,1,0,0.0
34,42,0,1,0,0.0
34,43,0,1,0,0.0
34,44,0,1,0,0.0
34,45,0,1,0,0.0
35,0,601,41942,601/41942,0.014329311906919079
35,1,134,58411,134/58411,0.0022940884422454674
35,2,-1247,87466,-1247/87466,-0.014256968422015412
35,3,-2357,67194,-2357/67194,-0.03507753668482305
35,4,1013,63858,1013/63858,0.015863321745121988
35,5,-1249,65167,-1249/65167,-0.019166142372673285
35,6,-5,37989,-5/37989,-0.0001316170470399326
35,7,-359,42677,-359/42677,-0.008412025212643812
35,8,1694,54343,1694/54343,0.03117236810628784
35,9,-2,67371,-2/67371,-2.968636356889463e-05
35,10,-353,40277,-353/40277,-0.008764307172828166
35,11,47,95604,47/95604,0.000491611229655663
35,12,-21,62429,-21/62429,-0.0003363821300997934
35,13,102,51319,102/51319,0.001987567957286775
35,14,-3,4888,-3/4888,-0.0006137479541734861
35,15,57,92002,57/92002,0.0006195517488750245
35,16,2445,91669,2445/91669,0.026672048347860237
35,17,1145,82484,1145/82484,0.013881480044614713
35,18,-45,89443,-45/89443,-0.0005031137148798677
35,19,54,55967,54/55967,0.0009648542891346687
35,20,230,12891,230/12891,0.01784190520518191
35,21,57,41546,57/41546,0.0013719732344870746
35,22,-59,95324,-59/95324,-0.0006189417145734548
35,23,547,88845,547/88845,0.006156789915020541
35,24,-585,37114,-585/37114,-0.015762246052702485
35,25,-5,10726,-5/10726,-0.00046615700167816523
35,26,148,64217,148/64217,0.002304685675132753
35,27,-373,49485,-373/49485,-0.007537637667980196
35,28,792,24247,792/24247,0.03266383470120015
35,29,-14831,83818,-14831/83818,-0.17694290009305877
35,30,-23510,65789,-23510/65789,-0.3573545729529253
35,31,-2951,92126,-2951/92126,-0.032032216746629615
35,32,-4820,78049,-4820/78049,-0.06175607631103538
35,33,-7273,59043,-7273/59043,-0.1231814101586979
35,34,-112,20035,-112/20035,-0.00559021712003993
35,35,-542,46789,-542/46789,-0.011583919297270725
35,36,-1895,85909,-1895/85909,-0.02205822440023746
35,37,-1136,26457,-1136/26457,-0.042937596855274596
35,38,-64,80349,-64/80349,-0.0007965251589938892
35,39,-163,90556,-163/90556,-0.0017999911656875305
35,40,-244,64321,-244/64321,-0.003793473360177858
35,41,-169,24685,-169/24685,-0.00684626291270002
35,42,-401,22341,-401/22341,-0.017949062262208496
35,43,-9,18932,-9/18932,-0.0004753855905345447
35,44,-43,47446,-43/47446,-0.0009062934704716941
35,45,-307,54504,-307/54504,-0.005632614120064583
36,0,0,1,0,0.0
36,1,0,1,0,0.0
36,2,0,1,0,0.0
36,3,0,1,0,0.0
36,4,0,1,0,0.0
36,5,0,1,0,0.0
36,6,0,1,0,0.0
36,7,0,1,0,0.0
36,8,0,1,0,0.0
36,9,0,1,0,0.0
36,10,0,1,0,0.0
36,11,0,1,0,0.0
36,12,0,1,0,0.0
36,13,0,1,0,0.0
36,14,0,1,0,0.0
36,15,0,1,0,0.0
36,16,0,1,0,0.0
36,17,0,1,0,0.0
36,18,0,1,0,0.0
36,19,0,1,0,0.0
36,20,0,1,0,0.0
36,21,0,1,0,0.0
36,22,0,1,0,0.0
36,23,0,1,0,0.0
36,24,0,1,0,0.0
36,25,0,1,0,0.0
36,26,0,1,0,0.0
36,27,0,1,0,0.0
36,28,0,1,0,0.0
36,29,1,1,1,1.0
36,30,0,1,0,0.0
36,31,0,1,0,0.0
36,32,0,1,0,0.0
36,33,0,1,0,0.0
36,34,0,1,0,0.0
36,35,0,1,0,0.0
36,36,0,1,0,0.0
36,37,0,1,0,0.0
36,38,0,1,0,0.0
36,39,0,1,0,0.0
36,40,0,1,0,0.0
36,41,0,1,0,0.0
36,42,0,1,0,0.0
36,43,0,1,0,0.0
36,44,0,1,0,0.0
36,45,0,1,0,0.0
37,0,0,1,0,0.0
37,1,0,1,0,0.0
37,2,0,1,0,0.0
37,3,0,1,0,0.0
37,4,0,1,0,0.0
37,5,0,1,0,0.0
37,6,0,1,0,0.0
37,7,0,1,0,0.0
37,8,0,1,0,0.0
37,9,0,1,0,0.0
37,10,0,1,0,0.0
37,11,0,1,0,0.0
37,12,0,1,0,0.0
37,13,0,1,0,0.0
37,14,0,1,0,0.0
37,15,0,1,0,0.0
37,16,0,1,0,0.0
